I,2024-06-12 10:28:17.799705,10272,31,+1.00000000e+01,40,+0.00000000e+00,
I,2024-06-12 10:28:17.799710,10272,72,+2.77999992e+01,24,+0.00000000e+00,
I,2024-06-12 10:28:17.799715,10273,10,+2.47999992e+01,24,+5.00000007e-02,
I,2024-06-12 10:28:17.799720,10273,31,+1.00000000e+01,15,+5.00000007e-02,
I,2024-06-12 10:28:17.799725,10273,33,+2.00000000e+00,20,+0.00000000e+00,
I,2024-06-12 10:28:17.799729,10273,40,+1.46999998e+01,60,+5.00000007e-02,
I,2024-06-12 10:28:17.799734,10273,76,+1.43999996e+01,33,+5.00000007e-02,
I,2024-06-12 10:28:17.799739,10274,71,+1.72000008e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.799744,10274,72,+2.77999992e+01,7,+0.00000000e+00,
I,2024-06-12 10:28:17.799749,10275,24,+3.59999990e+00,12,+5.00000007e-02,
I,2024-06-12 10:28:17.799754,10275,59,+4.40000000e+01,6,+5.00000007e-02,
I,2024-06-12 10:28:17.799758,10276,10,+2.47999992e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.799763,10276,13,+4.80000019e+00,10,+0.00000000e+00,
I,2024-06-12 10:28:17.799768,10277,28,+3.64000015e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.799773,10277,62,+3.94000015e+01,12,+0.00000000e+00,
I,2024-06-12 10:28:17.799778,10278,44,+1.55000000e+01,16,+0.00000000e+00,
I,2024-06-12 10:28:17.799783,10278,59,+4.40000000e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.799787,10278,63,+3.50999985e+01,8,+0.00000000e+00,
I,2024-06-12 10:28:17.799792,10278,73,+1.20000000e+01,25,+0.00000000e+00,
I,2024-06-12 10:28:17.799797,10279,17,+3.12000008e+01,15,+2.50000000e-01,
I,2024-06-12 10:28:17.799802,10280,24,+3.59999990e+00,12,+0.00000000e+00,
I,2024-06-12 10:28:17.799807,10280,55,+1.92000008e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.799812,10280,75,+6.19999981e+00,30,+0.00000000e+00,
I,2024-06-12 10:28:17.799816,10281,19,+7.30000019e+00,1,+0.00000000e+00,
I,2024-06-12 10:28:17.799821,10281,24,+3.59999990e+00,6,+0.00000000e+00,
I,2024-06-12 10:28:17.799827,10281,35,+1.43999996e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.800230,10282,30,+2.07000008e+01,6,+0.00000000e+00,
I,2024-06-12 10:28:17.800241,10282,57,+1.56000004e+01,2,+0.00000000e+00,
I,2024-06-12 10:28:17.800246,10283,15,+1.23999996e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.800252,10283,19,+7.30000019e+00,18,+0.00000000e+00,
I,2024-06-12 10:28:17.800256,10283,60,+2.72000008e+01,35,+0.00000000e+00,
I,2024-06-12 10:28:17.800261,10283,72,+2.77999992e+01,3,+0.00000000e+00,
I,2024-06-12 10:28:17.800266,10284,27,+3.50999985e+01,15,+2.50000000e-01,
I,2024-06-12 10:28:17.800271,10284,44,+1.55000000e+01,21,+0.00000000e+00,
I,2024-06-12 10:28:17.800277,10284,60,+2.72000008e+01,20,+2.50000000e-01,
I,2024-06-12 10:28:17.800286,10284,67,+1.11999998e+01,5,+2.50000000e-01,
I,2024-06-12 10:28:17.800293,10285,1,+1.43999996e+01,45,+2.00000003e-01,
I,2024-06-12 10:28:17.800301,10285,40,+1.46999998e+01,40,+2.00000003e-01,
I,2024-06-12 10:28:17.800309,10285,53,+2.62000008e+01,36,+2.00000003e-01,
I,2024-06-12 10:28:17.800425,10286,35,+1.43999996e+01,100,+0.00000000e+00,
I,2024-06-12 10:28:17.800434,10286,62,+3.94000015e+01,40,+0.00000000e+00,
I,2024-06-12 10:28:17.800441,10287,16,+1.38999996e+01,40,+1.50000006e-01,
I,2024-06-12 10:28:17.800447,10287,34,+1.11999998e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.800452,10287,46,+9.60000038e+00,15,+1.50000006e-01,
I,2024-06-12 10:28:17.800457,10288,54,+5.90000010e+00,10,+1.00000001e-01,
I,2024-06-12 10:28:17.800462,10288,68,+1.00000000e+01,3,+1.00000001e-01,
I,2024-06-12 10:28:17.800467,10289,3,+8.00000000e+00,30,+0.00000000e+00,
I,2024-06-12 10:28:17.800472,10289,64,+2.66000004e+01,9,+0.00000000e+00,
I,2024-06-12 10:28:17.800477,10290,5,+1.70000000e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.800482,10290,29,+9.90000000e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.800486,10290,49,+1.60000000e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.800491,10290,77,+1.03999996e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.800496,10291,13,+4.80000019e+00,20,+1.00000001e-01,
I,2024-06-12 10:28:17.800501,10291,44,+1.55000000e+01,24,+1.00000001e-01,
I,2024-06-12 10:28:17.800506,10291,51,+4.24000015e+01,2,+1.00000001e-01,
I,2024-06-12 10:28:17.800544,10292,20,+6.48000031e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.800576,10293,18,+5.00000000e+01,12,+0.00000000e+00,
I,2024-06-12 10:28:17.800585,10293,24,+3.59999990e+00,10,+0.00000000e+00,
I,2024-06-12 10:28:17.800591,10293,63,+3.50999985e+01,5,+0.00000000e+00,
I,2024-06-12 10:28:17.800597,10293,75,+6.19999981e+00,6,+0.00000000e+00,
I,2024-06-12 10:28:17.800602,10294,1,+1.43999996e+01,18,+0.00000000e+00,
I,2024-06-12 10:28:17.800607,10294,17,+3.12000008e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.800613,10294,43,+3.67999992e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.800936,10294,60,+2.72000008e+01,21,+0.00000000e+00,
I,2024-06-12 10:28:17.800950,10294,75,+6.19999981e+00,6,+0.00000000e+00,
I,2024-06-12 10:28:17.800959,10295,56,+3.03999996e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.800967,10296,11,+1.67999992e+01,12,+0.00000000e+00,
I,2024-06-12 10:28:17.800975,10296,16,+1.38999996e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.800982,10296,69,+2.87999992e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.800988,10297,39,+1.43999996e+01,60,+0.00000000e+00,
I,2024-06-12 10:28:17.800995,10297,72,+2.77999992e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801002,10298,2,+1.51999998e+01,40,+0.00000000e+00,
I,2024-06-12 10:28:17.801010,10298,36,+1.51999998e+01,40,+2.50000000e-01,
I,2024-06-12 10:28:17.801017,10298,59,+4.40000000e+01,30,+2.50000000e-01,
I,2024-06-12 10:28:17.801025,10298,62,+3.94000015e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.801034,10299,19,+7.30000019e+00,15,+0.00000000e+00,
I,2024-06-12 10:28:17.801041,10299,70,+1.20000000e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801050,10300,66,+1.36000004e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.801057,10300,68,+1.00000000e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801064,10301,40,+1.46999998e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801072,10301,56,+3.03999996e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801079,10302,17,+3.12000008e+01,40,+0.00000000e+00,
I,2024-06-12 10:28:17.801087,10302,28,+3.64000015e+01,28,+0.00000000e+00,
I,2024-06-12 10:28:17.801096,10302,43,+3.67999992e+01,12,+0.00000000e+00,
I,2024-06-12 10:28:17.801105,10303,40,+1.46999998e+01,40,+1.00000001e-01,
I,2024-06-12 10:28:17.801110,10303,65,+1.67999992e+01,30,+1.00000001e-01,
I,2024-06-12 10:28:17.801116,10303,68,+1.00000000e+01,15,+1.00000001e-01,
I,2024-06-12 10:28:17.801121,10304,49,+1.60000000e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.801125,10304,59,+4.40000000e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801130,10304,71,+1.72000008e+01,2,+0.00000000e+00,
I,2024-06-12 10:28:17.801135,10305,18,+5.00000000e+01,25,+1.00000001e-01,
I,2024-06-12 10:28:17.801140,10305,29,+9.90000000e+01,25,+1.00000001e-01,
I,2024-06-12 10:28:17.801311,10305,39,+1.43999996e+01,30,+1.00000001e-01,
I,2024-06-12 10:28:17.801320,10306,30,+2.07000008e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801327,10306,53,+2.62000008e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801332,10306,54,+5.90000010e+00,5,+0.00000000e+00,
I,2024-06-12 10:28:17.801611,10307,62,+3.94000015e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801622,10307,68,+1.00000000e+01,3,+0.00000000e+00,
I,2024-06-12 10:28:17.801628,10308,69,+2.87999992e+01,1,+0.00000000e+00,
I,2024-06-12 10:28:17.801633,10308,70,+1.20000000e+01,5,+0.00000000e+00,
I,2024-06-12 10:28:17.801638,10309,4,+1.76000004e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801643,10309,6,+2.00000000e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.801648,10309,42,+1.11999998e+01,2,+0.00000000e+00,
I,2024-06-12 10:28:17.801653,10309,43,+3.67999992e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801658,10309,71,+1.72000008e+01,3,+0.00000000e+00,
I,2024-06-12 10:28:17.801663,10310,16,+1.38999996e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801670,10310,62,+3.94000015e+01,5,+0.00000000e+00,
I,2024-06-12 10:28:17.801678,10311,42,+1.11999998e+01,6,+0.00000000e+00,
I,2024-06-12 10:28:17.801686,10311,69,+2.87999992e+01,7,+0.00000000e+00,
I,2024-06-12 10:28:17.801694,10312,28,+3.64000015e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.801701,10312,43,+3.67999992e+01,24,+0.00000000e+00,
I,2024-06-12 10:28:17.801708,10312,53,+2.62000008e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801716,10312,75,+6.19999981e+00,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801723,10313,36,+1.51999998e+01,12,+0.00000000e+00,
I,2024-06-12 10:28:17.801730,10314,32,+2.56000004e+01,40,+1.00000001e-01,
I,2024-06-12 10:28:17.801737,10314,58,+1.06000004e+01,30,+1.00000001e-01,
I,2024-06-12 10:28:17.801744,10314,62,+3.94000015e+01,25,+1.00000001e-01,
I,2024-06-12 10:28:17.801752,10315,34,+1.11999998e+01,14,+0.00000000e+00,
I,2024-06-12 10:28:17.801759,10315,70,+1.20000000e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.801766,10316,41,+7.69999981e+00,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801772,10316,62,+3.94000015e+01,70,+0.00000000e+00,
I,2024-06-12 10:28:17.801780,10317,1,+1.43999996e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801787,10318,41,+7.69999981e+00,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801794,10318,76,+1.43999996e+01,6,+0.00000000e+00,
I,2024-06-12 10:28:17.801802,10319,17,+3.12000008e+01,8,+0.00000000e+00,
I,2024-06-12 10:28:17.801810,10319,28,+3.64000015e+01,14,+0.00000000e+00,
I,2024-06-12 10:28:17.801818,10319,76,+1.43999996e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.801825,10320,71,+1.72000008e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.801832,10321,35,+1.43999996e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.801839,10322,52,+5.59999990e+00,20,+0.00000000e+00,
I,2024-06-12 10:28:17.801846,10323,15,+1.23999996e+01,5,+0.00000000e+00,
I,2024-06-12 10:28:17.801855,10323,25,+1.11999998e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.801863,10323,39,+1.43999996e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.801870,10324,16,+1.38999996e+01,21,+1.50000006e-01,
I,2024-06-12 10:28:17.801878,10324,35,+1.43999996e+01,70,+1.50000006e-01,
I,2024-06-12 10:28:17.801885,10324,46,+9.60000038e+00,30,+0.00000000e+00,
I,2024-06-12 10:28:17.801892,10324,59,+4.40000000e+01,40,+1.50000006e-01,
I,2024-06-12 10:28:17.801899,10324,63,+3.50999985e+01,80,+1.50000006e-01,
I,2024-06-12 10:28:17.801907,10325,6,+2.00000000e+01,6,+0.00000000e+00,
I,2024-06-12 10:28:17.801915,10325,13,+4.80000019e+00,12,+0.00000000e+00,
I,2024-06-12 10:28:17.801922,10325,14,+1.86000004e+01,9,+0.00000000e+00,
I,2024-06-12 10:28:17.801929,10325,31,+1.00000000e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.801936,10325,72,+2.77999992e+01,40,+0.00000000e+00,
I,2024-06-12 10:28:17.801944,10326,4,+1.76000004e+01,24,+0.00000000e+00,
I,2024-06-12 10:28:17.801952,10326,57,+1.56000004e+01,16,+0.00000000e+00,
I,2024-06-12 10:28:17.801959,10326,75,+6.19999981e+00,50,+0.00000000e+00,
I,2024-06-12 10:28:17.801967,10327,2,+1.51999998e+01,25,+2.00000003e-01,
I,2024-06-12 10:28:17.801976,10327,11,+1.67999992e+01,50,+2.00000003e-01,
I,2024-06-12 10:28:17.801984,10327,30,+2.07000008e+01,35,+2.00000003e-01,
I,2024-06-12 10:28:17.801992,10327,58,+1.06000004e+01,30,+2.00000003e-01,
I,2024-06-12 10:28:17.802001,10328,59,+4.40000000e+01,9,+0.00000000e+00,
I,2024-06-12 10:28:17.802009,10328,65,+1.67999992e+01,40,+0.00000000e+00,
I,2024-06-12 10:28:17.802017,10328,68,+1.00000000e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.802025,10329,19,+7.30000019e+00,10,+5.00000007e-02,
I,2024-06-12 10:28:17.802033,10329,30,+2.07000008e+01,8,+5.00000007e-02,
I,2024-06-12 10:28:17.802041,10329,38,+2.10800003e+02,20,+5.00000007e-02,
I,2024-06-12 10:28:17.802050,10329,56,+3.03999996e+01,12,+5.00000007e-02,
I,2024-06-12 10:28:17.802058,10330,26,+2.48999996e+01,50,+1.50000006e-01,
I,2024-06-12 10:28:17.802066,10330,72,+2.77999992e+01,25,+1.50000006e-01,
I,2024-06-12 10:28:17.802075,10331,54,+5.90000010e+00,15,+0.00000000e+00,
I,2024-06-12 10:28:17.802082,10332,18,+5.00000000e+01,40,+2.00000003e-01,
I,2024-06-12 10:28:17.802089,10332,42,+1.11999998e+01,10,+2.00000003e-01,
I,2024-06-12 10:28:17.802097,10332,47,+7.59999990e+00,16,+2.00000003e-01,
I,2024-06-12 10:28:17.802104,10333,14,+1.86000004e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.802112,10333,21,+8.00000000e+00,10,+1.00000001e-01,
I,2024-06-12 10:28:17.802119,10333,71,+1.72000008e+01,40,+1.00000001e-01,
I,2024-06-12 10:28:17.802127,10334,52,+5.59999990e+00,8,+0.00000000e+00,
I,2024-06-12 10:28:17.802135,10334,68,+1.00000000e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.802143,10335,2,+1.51999998e+01,7,+2.00000003e-01,
I,2024-06-12 10:28:17.802152,10335,31,+1.00000000e+01,25,+2.00000003e-01,
I,2024-06-12 10:28:17.802159,10335,32,+2.56000004e+01,6,+2.00000003e-01,
I,2024-06-12 10:28:17.802167,10335,51,+4.24000015e+01,48,+2.00000003e-01,
I,2024-06-12 10:28:17.802174,10336,4,+1.76000004e+01,18,+1.00000001e-01,
I,2024-06-12 10:28:17.802181,10337,23,+7.19999981e+00,40,+0.00000000e+00,
I,2024-06-12 10:28:17.802188,10337,26,+2.48999996e+01,24,+0.00000000e+00,
I,2024-06-12 10:28:17.802196,10337,36,+1.51999998e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.802205,10337,37,+2.07999992e+01,28,+0.00000000e+00,
I,2024-06-12 10:28:17.802213,10337,72,+2.77999992e+01,25,+0.00000000e+00,
I,2024-06-12 10:28:17.802221,10338,17,+3.12000008e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.802229,10338,30,+2.07000008e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.802237,10339,4,+1.76000004e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.802245,10339,17,+3.12000008e+01,70,+5.00000007e-02,
I,2024-06-12 10:28:17.802254,10339,62,+3.94000015e+01,28,+0.00000000e+00,
I,2024-06-12 10:28:17.802262,10340,18,+5.00000000e+01,20,+5.00000007e-02,
I,2024-06-12 10:28:17.802271,10340,41,+7.69999981e+00,12,+5.00000007e-02,
I,2024-06-12 10:28:17.802280,10340,43,+3.67999992e+01,40,+5.00000007e-02,
I,2024-06-12 10:28:17.802291,10341,33,+2.00000000e+00,8,+0.00000000e+00,
I,2024-06-12 10:28:17.802298,10341,59,+4.40000000e+01,9,+1.50000006e-01,
I,2024-06-12 10:28:17.802306,10342,2,+1.51999998e+01,24,+2.00000003e-01,
I,2024-06-12 10:28:17.802314,10342,31,+1.00000000e+01,56,+2.00000003e-01,
I,2024-06-12 10:28:17.802322,10342,36,+1.51999998e+01,40,+2.00000003e-01,
I,2024-06-12 10:28:17.802375,10342,55,+1.92000008e+01,40,+2.00000003e-01,
I,2024-06-12 10:28:17.802385,10343,64,+2.66000004e+01,50,+0.00000000e+00,
I,2024-06-12 10:28:17.802393,10343,68,+1.00000000e+01,4,+5.00000007e-02,
I,2024-06-12 10:28:17.802402,10343,76,+1.43999996e+01,15,+0.00000000e+00,
I,2024-06-12 10:28:17.802411,10344,4,+1.76000004e+01,35,+0.00000000e+00,
I,2024-06-12 10:28:17.802419,10344,8,+3.20000000e+01,70,+2.50000000e-01,
I,2024-06-12 10:28:17.802427,10345,8,+3.20000000e+01,70,+0.00000000e+00,
I,2024-06-12 10:28:17.802432,10345,19,+7.30000019e+00,80,+0.00000000e+00,
I,2024-06-12 10:28:17.802437,10345,42,+1.11999998e+01,9,+0.00000000e+00,
I,2024-06-12 10:28:17.802442,10346,17,+3.12000008e+01,36,+1.00000001e-01,
I,2024-06-12 10:28:17.802447,10346,56,+3.03999996e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.802452,10347,25,+1.11999998e+01,10,+0.00000000e+00,
I,2024-06-12 10:28:17.802456,10347,39,+1.43999996e+01,50,+1.50000006e-01,
I,2024-06-12 10:28:17.802462,10347,40,+1.46999998e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.802467,10347,75,+6.19999981e+00,6,+1.50000006e-01,
I,2024-06-12 10:28:17.802472,10348,1,+1.43999996e+01,15,+1.50000006e-01,
I,2024-06-12 10:28:17.802476,10348,23,+7.19999981e+00,25,+0.00000000e+00,
I,2024-06-12 10:28:17.802481,10349,54,+5.90000010e+00,24,+0.00000000e+00,
I,2024-06-12 10:28:17.802486,10350,50,+1.30000000e+01,15,+1.00000001e-01,
I,2024-06-12 10:28:17.802490,10350,69,+2.87999992e+01,18,+1.00000001e-01,
I,2024-06-12 10:28:17.802495,10351,38,+2.10800003e+02,20,+5.00000007e-02,
I,2024-06-12 10:28:17.802501,10351,41,+7.69999981e+00,13,+0.00000000e+00,
I,2024-06-12 10:28:17.802505,10351,44,+1.55000000e+01,77,+5.00000007e-02,
I,2024-06-12 10:28:17.802510,10351,65,+1.67999992e+01,10,+5.00000007e-02,
I,2024-06-12 10:28:17.802515,10352,24,+3.59999990e+00,10,+0.00000000e+00,
I,2024-06-12 10:28:17.802519,10352,54,+5.90000010e+00,20,+1.50000006e-01,
I,2024-06-12 10:28:17.802524,10353,11,+1.67999992e+01,12,+2.00000003e-01,
I,2024-06-12 10:28:17.802529,10353,38,+2.10800003e+02,50,+2.00000003e-01,
I,2024-06-12 10:28:17.802534,10354,1,+1.43999996e+01,12,+0.00000000e+00,
I,2024-06-12 10:28:17.802539,10354,29,+9.90000000e+01,4,+0.00000000e+00,
I,2024-06-12 10:28:17.802544,10355,24,+3.59999990e+00,25,+0.00000000e+00,
I,2024-06-12 10:28:17.802548,10355,57,+1.56000004e+01,25,+0.00000000e+00,
I,2024-06-12 10:28:17.802553,10356,31,+1.00000000e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.802557,10356,55,+1.92000008e+01,12,+0.00000000e+00,
I,2024-06-12 10:28:17.802562,10356,69,+2.87999992e+01,20,+0.00000000e+00,
I,2024-06-12 10:28:17.802567,10357,10,+2.47999992e+01,30,+2.00000003e-01,
I,2024-06-12 10:28:17.802572,10357,26,+2.48999996e+01,16,+0.00000000e+00,
I,2024-06-12 10:28:17.802577,10357,60,+2.72000008e+01,8,+2.00000003e-01,
I,2024-06-12 10:28:17.802582,10358,24,+3.59999990e+00,10,+5.00000007e-02,
I,2024-06-12 10:28:17.802587,10358,34,+1.11999998e+01,10,+5.00000007e-02,
I,2024-06-12 10:28:17.802591,10358,36,+1.51999998e+01,20,+5.00000007e-02,
I,2024-06-12 10:28:17.802596,10359,16,+1.38999996e+01,56,+5.00000007e-02,
I,2024-06-12 10:28:17.802601,10359,31,+1.00000000e+01,70,+5.00000007e-02,
I,2024-06-12 10:28:17.802606,10359,60,+2.72000008e+01,80,+5.00000007e-02,
I,2024-06-12 10:28:17.802611,10360,28,+3.64000015e+01,30,+0.00000000e+00,
I,2024-06-12 10:28:17.802616,10360,29,+9.90000000e+01,35,+0.00000000e+00,
I,2024-06-12 10:28:17.802621,10360,38,+2.10800003e+02,10,+0.00000000e+00,
I,2024-06-12 10:28:17.802625,10360,49,+1.60000000e+01,35,+0.00000000e+00,
I,2024-06-12 10:28:17.802630,10360,54,+5.90000010e+00,28,+0.00000000e+00,
I,2024-06-12 10:28:17.802635,10361,39,+1.43999996e+01,54,+1.00000001e-01,
